superkingdom,kingdom,phylum,order,family,genus,species,subspecies,symptoms/diseases,antibiotics,comments
Bacteria,NA,Firmicutes,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus capitis,Staphylococcus capitis subsp. capitis,"Bacteraemia, wound infection, endocarditis, catheter-related sepsis, UTI, toxic shock syndrome, food poisoning, eye infection, osteomyelitis","Glycopeptides, β‎-lactams, aminoglycosides, tetracycline, macrolides, rifampicin, fluoroquinolones, daptomycin, linezolid, fusidic acid, mupirocin","Staphylococci are surface commensals of humans and animals. S. aureus is also a major pathogen, causing focal and systemic sepsis, toxic shock syndrome, and food poisoning. S. epidermidis infection is often associated with foreign bodies (e.g. catheters and implants). S. saprophyticus causes UTI. S. lugdunensis is a rare cause of endocarditis. S. intermedius, S. hyicus, and others are from animals. Susceptibilities are variable but glycopeptide resistance is as yet rare"
Bacteria,NA,Firmicutes,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus capitis,Staphylococcus capitis subsp. ureolyticus,"Bacteraemia, wound infection, endocarditis, catheter-related sepsis, UTI, toxic shock syndrome, food poisoning, eye infection, osteomyelitis","Glycopeptides, β‎-lactams, aminoglycosides, tetracycline, macrolides, rifampicin, fluoroquinolones, daptomycin, linezolid, fusidic acid, mupirocin","Staphylococci are surface commensals of humans and animals. S. aureus is also a major pathogen, causing focal and systemic sepsis, toxic shock syndrome, and food poisoning. S. epidermidis infection is often associated with foreign bodies (e.g. catheters and implants). S. saprophyticus causes UTI. S. lugdunensis is a rare cause of endocarditis. S. intermedius, S. hyicus, and others are from animals. Susceptibilities are variable but glycopeptide resistance is as yet rare"
Bacteria,NA,Firmicutes,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus caprae,NA,"Bacteraemia, wound infection, endocarditis, catheter-related sepsis, UTI, toxic shock syndrome, food poisoning, eye infection, osteomyelitis","Glycopeptides, β‎-lactams, aminoglycosides, tetracycline, macrolides, rifampicin, fluoroquinolones, daptomycin, linezolid, fusidic acid, mupirocin","Staphylococci are surface commensals of humans and animals. S. aureus is also a major pathogen, causing focal and systemic sepsis, toxic shock syndrome, and food poisoning. S. epidermidis infection is often associated with foreign bodies (e.g. catheters and implants). S. saprophyticus causes UTI. S. lugdunensis is a rare cause of endocarditis. S. intermedius, S. hyicus, and others are from animals. Susceptibilities are variable but glycopeptide resistance is as yet rare"
Bacteria,NA,Firmicutes,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus cohnii,Staphylococcus cohnii subsp. cohnii,"Bacteraemia, wound infection, endocarditis, catheter-related sepsis, UTI, toxic shock syndrome, food poisoning, eye infection, osteomyelitis","Glycopeptides, β‎-lactams, aminoglycosides, tetracycline, macrolides, rifampicin, fluoroquinolones, daptomycin, linezolid, fusidic acid, mupirocin","Staphylococci are surface commensals of humans and animals. S. aureus is also a major pathogen, causing focal and systemic sepsis, toxic shock syndrome, and food poisoning. S. epidermidis infection is often associated with foreign bodies (e.g. catheters and implants). S. saprophyticus causes UTI. S. lugdunensis is a rare cause of endocarditis. S. intermedius, S. hyicus, and others are from animals. Susceptibilities are variable but glycopeptide resistance is as yet rare"
Bacteria,NA,Firmicutes,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus cohnii,Staphylococcus cohnii subsp. urealyticus,"Bacteraemia, wound infection, endocarditis, catheter-related sepsis, UTI, toxic shock syndrome, food poisoning, eye infection, osteomyelitis","Glycopeptides, β‎-lactams, aminoglycosides, tetracycline, macrolides, rifampicin, fluoroquinolones, daptomycin, linezolid, fusidic acid, mupirocin","Staphylococci are surface commensals of humans and animals. S. aureus is also a major pathogen, causing focal and systemic sepsis, toxic shock syndrome, and food poisoning. S. epidermidis infection is often associated with foreign bodies (e.g. catheters and implants). S. saprophyticus causes UTI. S. lugdunensis is a rare cause of endocarditis. S. intermedius, S. hyicus, and others are from animals. Susceptibilities are variable but glycopeptide resistance is as yet rare"
Bacteria,NA,Firmicutes,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus delphini,NA,"Bacteraemia, wound infection, endocarditis, catheter-related sepsis, UTI, toxic shock syndrome, food poisoning, eye infection, osteomyelitis","Glycopeptides, β‎-lactams, aminoglycosides, tetracycline, macrolides, rifampicin, fluoroquinolones, daptomycin, linezolid, fusidic acid, mupirocin","Staphylococci are surface commensals of humans and animals. S. aureus is also a major pathogen, causing focal and systemic sepsis, toxic shock syndrome, and food poisoning. S. epidermidis infection is often associated with foreign bodies (e.g. catheters and implants). S. saprophyticus causes UTI. S. lugdunensis is a rare cause of endocarditis. S. intermedius, S. hyicus, and others are from animals. Susceptibilities are variable but glycopeptide resistance is as yet rare"
Bacteria,NA,Firmicutes,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus epidermidis,NA,"Bacteraemia, wound infection, endocarditis, catheter-related sepsis, UTI, toxic shock syndrome, food poisoning, eye infection, osteomyelitis","Glycopeptides, β‎-lactams, aminoglycosides, tetracycline, macrolides, rifampicin, fluoroquinolones, daptomycin, linezolid, fusidic acid, mupirocin","Staphylococci are surface commensals of humans and animals. S. aureus is also a major pathogen, causing focal and systemic sepsis, toxic shock syndrome, and food poisoning. S. epidermidis infection is often associated with foreign bodies (e.g. catheters and implants). S. saprophyticus causes UTI. S. lugdunensis is a rare cause of endocarditis. S. intermedius, S. hyicus, and others are from animals. Susceptibilities are variable but glycopeptide resistance is as yet rare"
Bacteria,NA,Firmicutes,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus equorum,NA,"Bacteraemia, wound infection, endocarditis, catheter-related sepsis, UTI, toxic shock syndrome, food poisoning, eye infection, osteomyelitis","Glycopeptides, β‎-lactams, aminoglycosides, tetracycline, macrolides, rifampicin, fluoroquinolones, daptomycin, linezolid, fusidic acid, mupirocin","Staphylococci are surface commensals of humans and animals. S. aureus is also a major pathogen, causing focal and systemic sepsis, toxic shock syndrome, and food poisoning. S. epidermidis infection is often associated with foreign bodies (e.g. catheters and implants). S. saprophyticus causes UTI. S. lugdunensis is a rare cause of endocarditis. S. intermedius, S. hyicus, and others are from animals. Susceptibilities are variable but glycopeptide resistance is as yet rare"
Bacteria,NA,Firmicutes,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus gallinarum,NA,"Bacteraemia, wound infection, endocarditis, catheter-related sepsis, UTI, toxic shock syndrome, food poisoning, eye infection, osteomyelitis","Glycopeptides, β‎-lactams, aminoglycosides, tetracycline, macrolides, rifampicin, fluoroquinolones, daptomycin, linezolid, fusidic acid, mupirocin","Staphylococci are surface commensals of humans and animals. S. aureus is also a major pathogen, causing focal and systemic sepsis, toxic shock syndrome, and food poisoning. S. epidermidis infection is often associated with foreign bodies (e.g. catheters and implants). S. saprophyticus causes UTI. S. lugdunensis is a rare cause of endocarditis. S. intermedius, S. hyicus, and others are from animals. Susceptibilities are variable but glycopeptide resistance is as yet rare"
Bacteria,NA,Firmicutes,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus haemolyticus,NA,,,
Bacteria,NA,Firmicutes,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus hominis,Staphylococcus hominis subsp. hominis,,,
Bacteria,NA,Firmicutes,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus hominis,Staphylococcus hominis subsp. novobiosepticus,,,
Bacteria,NA,Firmicutes,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus hyicus,NA,,,
Bacteria,NA,Firmicutes,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus intermedius,NA,,,
Bacteria,NA,Firmicutes,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus lugdunensis,NA,,,
Bacteria,NA,Firmicutes,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus pasteuri,NA,,,
Bacteria,NA,Firmicutes,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus saccharolyticus,NA,,,
Bacteria,NA,Firmicutes,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus saprophyticus,NA,,,
Bacteria,NA,Firmicutes,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus schleiferi,Staphylococcus schleiferi subsp. coagulans,,,
Bacteria,NA,Firmicutes,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus schleiferi,Staphylococcus schleiferi subsp. schleiferi,,,
Bacteria,NA,Firmicutes,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus sciuri,NA,,,
Bacteria,NA,Firmicutes,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus simulans,NA,,,
Bacteria,NA,Firmicutes,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus vitulinus,NA,,,
Bacteria,NA,Firmicutes,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus warneri,NA,,,
Bacteria,NA,Firmicutes,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus xylosus,NA,,,
Bacteria,NA,Firmicutes,Clostridiales,Clostridiaceae,Clostridium,Clostridium argentinense,NA,"Wound infection, bacteraemia, abscesses","Penicillin, clindamycin, metronidazole","Many Clostridiumspp. have been isolated form clinical specimens. For most, their clinical significance is poorly defined. C. baratiiandC. butyricum are rare causes of botulism. C. fallax, C. histolyticum, C. novyi, C. septicum, and C. sordellii are gas-gangrene agents. Treatment of gas gangrene includes debridement and penicillin, clindamycin, or metronidazole"
Bacteria,NA,Firmicutes,Clostridiales,Clostridiaceae,Clostridium,Clostridium baratii,NA,"Wound infection, bacteraemia, abscesses","Penicillin, clindamycin, metronidazole","Many Clostridiumspp. have been isolated form clinical specimens. For most, their clinical significance is poorly defined. C. baratiiandC. butyricum are rare causes of botulism. C. fallax, C. histolyticum, C. novyi, C. septicum, and C. sordellii are gas-gangrene agents. Treatment of gas gangrene includes debridement and penicillin, clindamycin, or metronidazole"
Bacteria,NA,Firmicutes,Clostridiales,Clostridiaceae,Clostridium,Clostridium beijerinckii,NA,"Wound infection, bacteraemia, abscesses","Penicillin, clindamycin, metronidazole","Many Clostridiumspp. have been isolated form clinical specimens. For most, their clinical significance is poorly defined. C. baratiiandC. butyricum are rare causes of botulism. C. fallax, C. histolyticum, C. novyi, C. septicum, and C. sordellii are gas-gangrene agents. Treatment of gas gangrene includes debridement and penicillin, clindamycin, or metronidazole"
Bacteria,NA,Firmicutes,Clostridiales,Clostridiaceae,Clostridium,Clostridium botulinum,NA,Botulism,,Antitoxin and respiratory support as treatment
Bacteria,NA,Firmicutes,Clostridiales,Clostridiaceae,Clostridium,Clostridium butyricum,NA,"Wound infection, bacteraemia, abscesses","Penicillin, clindamycin, metronidazole","Many Clostridiumspp. have been isolated form clinical specimens. For most, their clinical significance is poorly defined. C. baratiiandC. butyricum are rare causes of botulism. C. fallax, C. histolyticum, C. novyi, C. septicum, and C. sordellii are gas-gangrene agents. Treatment of gas gangrene includes debridement and penicillin, clindamycin, or metronidazole"
Bacteria,NA,Firmicutes,Clostridiales,Clostridiaceae,Clostridium,Clostridium cadaveris,NA,"Wound infection, bacteraemia, abscesses","Penicillin, clindamycin, metronidazole","Many Clostridiumspp. have been isolated form clinical specimens. For most, their clinical significance is poorly defined. C. baratiiandC. butyricum are rare causes of botulism. C. fallax, C. histolyticum, C. novyi, C. septicum, and C. sordellii are gas-gangrene agents. Treatment of gas gangrene includes debridement and penicillin, clindamycin, or metronidazole"
Bacteria,NA,Firmicutes,Clostridiales,Clostridiaceae,Clostridium,Clostridium carnis,NA,"Wound infection, bacteraemia, abscesses","Penicillin, clindamycin, metronidazole","Many Clostridiumspp. have been isolated form clinical specimens. For most, their clinical significance is poorly defined. C. baratiiandC. butyricum are rare causes of botulism. C. fallax, C. histolyticum, C. novyi, C. septicum, and C. sordellii are gas-gangrene agents. Treatment of gas gangrene includes debridement and penicillin, clindamycin, or metronidazole"
Bacteria,NA,Firmicutes,Clostridiales,Clostridiaceae,Clostridium,Clostridium celatum,NA,"Wound infection, bacteraemia, abscesses","Penicillin, clindamycin, metronidazole","Many Clostridiumspp. have been isolated form clinical specimens. For most, their clinical significance is poorly defined. C. baratiiandC. butyricum are rare causes of botulism. C. fallax, C. histolyticum, C. novyi, C. septicum, and C. sordellii are gas-gangrene agents. Treatment of gas gangrene includes debridement and penicillin, clindamycin, or metronidazole"
Bacteria,NA,Firmicutes,Clostridiales,Clostridiaceae,Clostridium,Clostridium cochlearium,NA,"Wound infection, bacteraemia, abscesses","Penicillin, clindamycin, metronidazole","Many Clostridiumspp. have been isolated form clinical specimens. For most, their clinical significance is poorly defined. C. baratiiandC. butyricum are rare causes of botulism. C. fallax, C. histolyticum, C. novyi, C. septicum, and C. sordellii are gas-gangrene agents. Treatment of gas gangrene includes debridement and penicillin, clindamycin, or metronidazole"
Bacteria,NA,Firmicutes,Clostridiales,Clostridiaceae,Clostridium,Clostridium fallax,NA,"Wound infection, bacteraemia, abscesses","Penicillin, clindamycin, metronidazole","Many Clostridiumspp. have been isolated form clinical specimens. For most, their clinical significance is poorly defined. C. baratiiandC. butyricum are rare causes of botulism. C. fallax, C. histolyticum, C. novyi, C. septicum, and C. sordellii are gas-gangrene agents. Treatment of gas gangrene includes debridement and penicillin, clindamycin, or metronidazole"
Bacteria,NA,Firmicutes,Clostridiales,Clostridiaceae,Clostridium,Clostridium haemolyticum,NA,"Wound infection, bacteraemia, abscesses","Penicillin, clindamycin, metronidazole","Many Clostridiumspp. have been isolated form clinical specimens. For most, their clinical significance is poorly defined. C. baratiiandC. butyricum are rare causes of botulism. C. fallax, C. histolyticum, C. novyi, C. septicum, and C. sordellii are gas-gangrene agents. Treatment of gas gangrene includes debridement and penicillin, clindamycin, or metronidazole"
Bacteria,NA,Firmicutes,Clostridiales,Clostridiaceae,Clostridium,Clostridium malenominatum,NA,"Wound infection, bacteraemia, abscesses","Penicillin, clindamycin, metronidazole","Many Clostridiumspp. have been isolated form clinical specimens. For most, their clinical significance is poorly defined. C. baratiiandC. butyricum are rare causes of botulism. C. fallax, C. histolyticum, C. novyi, C. septicum, and C. sordellii are gas-gangrene agents. Treatment of gas gangrene includes debridement and penicillin, clindamycin, or metronidazole"
